goal_id,driver_id,driver_name,persona,goal_name,event_date,event_type,amount,currency,running_goal_balance,source
goal_wei_sg_13_2,drv_wei_sg_13,Wei Jie Lim,stabilizer,Major vehicle service fund,2025-12-09,contribution,30,SGD,30,auto_sweep
goal_wei_sg_13_2,drv_wei_sg_13,Wei Jie Lim,stabilizer,Major vehicle service fund,2025-12-16,contribution,20,SGD,50,auto_sweep
goal_wei_sg_13_2,drv_wei_sg_13,Wei Jie Lim,stabilizer,Major vehicle service fund,2025-12-23,missed,0.0,SGD,50,auto_sweep
goal_wei_sg_13_2,drv_wei_sg_13,Wei Jie Lim,stabilizer,Major vehicle service fund,2025-12-30,contribution,30,SGD,80,auto_sweep
goal_wei_sg_13_2,drv_wei_sg_13,Wei Jie Lim,stabilizer,Major vehicle service fund,2026-01-06,contribution,20,SGD,100,auto_sweep
goal_wei_sg_13_2,drv_wei_sg_13,Wei Jie Lim,stabilizer,Major vehicle service fund,2026-01-13,contribution,30,SGD,130,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2025-12-24,contribution,140,SGD,140,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2025-12-31,contribution,100,SGD,240,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-01-07,contribution,140,SGD,380,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-01-14,contribution,110,SGD,490,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-01-21,contribution,160,SGD,650,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-01-28,contribution,160,SGD,810,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-02-04,contribution,100,SGD,910,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-02-11,contribution,180,SGD,1090,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-02-18,contribution,200,SGD,1290,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-02-25,contribution,100,SGD,1390,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-03-04,contribution,100,SGD,1490,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-03-11,contribution,190,SGD,1680,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-03-18,contribution,140,SGD,1820,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-03-25,contribution,100,SGD,1920,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-04-01,contribution,130,SGD,2050,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-04-08,contribution,140,SGD,2190,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-04-15,contribution,200,SGD,2390,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-04-22,contribution,200,SGD,2590,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-04-29,contribution,180,SGD,2770,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-05-06,contribution,150,SGD,2920,auto_sweep
goal_nurul_sg_14_1,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Emergency fund,2026-05-13,contribution,200,SGD,3120,auto_sweep
goal_nurul_sg_14_3,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Home improvement for family,2025-04-13,contribution,200,SGD,200,auto_sweep
goal_nurul_sg_14_3,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Home improvement for family,2025-04-20,contribution,230,SGD,430,auto_sweep
goal_nurul_sg_14_3,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Home improvement for family,2025-04-27,contribution,290,SGD,720,auto_sweep
goal_nurul_sg_14_3,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Home improvement for family,2025-05-04,contribution,180,SGD,900,auto_sweep
goal_nurul_sg_14_3,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Home improvement for family,2025-05-11,contribution,260,SGD,1160,auto_sweep
goal_nurul_sg_14_3,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Home improvement for family,2025-05-18,contribution,320,SGD,1480,auto_sweep
goal_nurul_sg_14_3,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Home improvement for family,2025-05-25,contribution,210,SGD,1690,auto_sweep
goal_nurul_sg_14_3,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Home improvement for family,2025-06-01,contribution,320,SGD,2010,auto_sweep
goal_nurul_sg_14_3,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Home improvement for family,2025-06-08,contribution,300,SGD,2310,auto_sweep
goal_nurul_sg_14_3,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Home improvement for family,2025-06-15,contribution,210,SGD,2520,auto_sweep
goal_nurul_sg_14_3,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Home improvement for family,2025-06-22,contribution,170,SGD,2690,auto_sweep
goal_nurul_sg_14_3,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Home improvement for family,2025-06-29,contribution,210,SGD,2900,auto_sweep
goal_nurul_sg_14_4,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Children's school fees,2025-09-30,contribution,100,SGD,100,auto_sweep
goal_nurul_sg_14_4,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Children's school fees,2025-10-07,contribution,80,SGD,180,auto_sweep
goal_nurul_sg_14_4,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Children's school fees,2025-10-14,contribution,80,SGD,260,auto_sweep
goal_nurul_sg_14_4,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Children's school fees,2025-10-21,contribution,50,SGD,310,auto_sweep
goal_nurul_sg_14_4,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Children's school fees,2025-10-28,contribution,70,SGD,380,auto_sweep
goal_nurul_sg_14_4,drv_nurul_sg_14,Nurul Aisyah,stabilizer,Children's school fees,2025-11-04,contribution,50,SGD,430,auto_sweep
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-04-30,missed,0.0,SGD,0,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-05-07,contribution,200,SGD,200,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-05-14,contribution,240,SGD,440,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-05-21,contribution,240,SGD,680,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-05-28,contribution,200,SGD,880,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-06-04,contribution,270,SGD,1150,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-06-11,contribution,210,SGD,1360,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-06-18,missed,0.0,SGD,1360,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-06-25,missed,0.0,SGD,1360,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-07-02,contribution,200,SGD,1560,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-07-09,contribution,230,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-07-16,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-07-23,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-07-30,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-08-06,missed,0.0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-08-13,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-08-20,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-08-27,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-09-03,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-09-10,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-09-17,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-09-24,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-10-01,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-10-08,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-10-15,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-10-22,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-10-29,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-11-05,missed,0.0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-11-12,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-11-19,missed,0.0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-11-26,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_1,drv_daniel_sg_15,Daniel Goh,firefighter,Income smoothing buffer,2025-12-03,contribution,0,SGD,1790,trip_roundup
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-06-18,contribution,60,SGD,60,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-06-25,contribution,30,SGD,90,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-07-02,contribution,30,SGD,120,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-07-09,missed,0.0,SGD,120,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-07-16,contribution,60,SGD,180,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-07-23,missed,0.0,SGD,180,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-07-30,missed,0.0,SGD,180,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-08-06,contribution,60,SGD,240,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-08-13,contribution,50,SGD,290,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-08-20,contribution,60,SGD,350,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-08-27,contribution,40,SGD,390,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-09-03,contribution,40,SGD,430,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-09-10,contribution,50,SGD,480,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-09-17,contribution,50,SGD,530,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-09-24,contribution,40,SGD,570,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-10-01,contribution,40,SGD,610,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-10-08,contribution,60,SGD,670,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-10-15,contribution,40,SGD,710,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-10-22,contribution,40,SGD,750,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-10-29,contribution,40,SGD,790,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-11-05,missed,0.0,SGD,790,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-11-12,contribution,40,SGD,830,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-11-19,contribution,50,SGD,880,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-11-26,missed,0.0,SGD,880,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-12-03,contribution,40,SGD,920,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-12-10,contribution,60,SGD,980,auto_sweep
goal_daniel_sg_15_2,drv_daniel_sg_15,Daniel Goh,firefighter,Pay off vehicle loan early,2025-12-17,contribution,50,SGD,1030,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-07-13,contribution,50,SGD,50,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-07-20,contribution,50,SGD,100,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-07-27,missed,0.0,SGD,100,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-08-03,contribution,60,SGD,160,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-08-10,contribution,80,SGD,240,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-08-17,contribution,80,SGD,320,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-08-24,contribution,40,SGD,360,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-08-31,contribution,70,SGD,430,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-09-07,missed,0.0,SGD,430,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-09-14,contribution,60,SGD,490,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-09-21,contribution,80,SGD,570,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-09-28,contribution,50,SGD,620,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-10-05,contribution,80,SGD,700,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-10-12,contribution,60,SGD,760,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-10-19,contribution,80,SGD,840,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-10-26,contribution,40,SGD,880,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-11-02,contribution,80,SGD,960,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-11-09,contribution,80,SGD,1040,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-11-16,contribution,50,SGD,1090,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-11-23,contribution,70,SGD,1160,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-11-30,contribution,60,SGD,1220,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-12-07,contribution,40,SGD,1260,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-12-14,missed,0.0,SGD,1260,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-12-21,contribution,60,SGD,1320,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2025-12-28,contribution,50,SGD,1370,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2026-01-04,contribution,80,SGD,1450,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2026-01-11,contribution,50,SGD,1500,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2026-01-18,missed,0.0,SGD,1500,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2026-01-25,missed,0.0,SGD,1500,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2026-02-01,contribution,40,SGD,1540,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2026-02-08,contribution,80,SGD,1620,auto_sweep
goal_daniel_sg_15_3,drv_daniel_sg_15,Daniel Goh,firefighter,Emergency fund,2026-02-15,contribution,50,SGD,1670,auto_sweep
