txn_id,txn_seq,bank_reference,driver_id,driver_name,persona,earnings_tier,market,country,city,posted_at,value_date,timezone,date,year,month,iso_week,day_of_week,is_weekend,hour,time_of_day,amount,currency,direction,running_balance,category,subcategory,merchant_name,merchant_category_code,payment_channel,payment_rail,is_recurring,is_income,is_internal_movement,is_essential,is_discretionary,categorisation_confidence,needs_review,festival_window,anomaly_flag,geo_lat,geo_lon,device,app_version,reconciled,settlement_status,fx_rate_to_usd,note,sms_text
8cc61353-5020-4c97-85da-70cb30ac3d38,3610,REF9DE668F1A2,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-02 10:33:00,2026-05-02,+08:00,2026-05-02,2026,2026-05,2026-W18,Saturday,True,10,morning,19.53,SGD,debit,58067.6,VEHICLE_FUEL,petrol,Esso,5541,debit_card,card,False,False,False,True,False,0.72,False,,,1.35815,103.80426,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 19.53 - Esso
c7208d82-6345-4407-ad14-2aa097088d83,3611,REFF260B7D7D2,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-02 20:52:00,2026-05-02,+08:00,2026-05-02,2026,2026-05,2026-W18,Saturday,True,20,evening,8.56,SGD,debit,58059.04,FOOD_OUT,coffee,Kopitiam,5814,ewallet,wallet,False,False,False,False,False,0.83,False,,,1.24721,103.83089,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 8.56 paid to Kopitiam
fe14aa64-91a5-4acf-a2e2-2319cb2d0a15,3612,REF059C7E76CB,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-02 19:43:00,2026-05-02,+08:00,2026-05-02,2026,2026-05,2026-W18,Saturday,True,19,evening,5.15,SGD,debit,58053.89,FOOD_OUT,dinner,Food Republic,5814,cash,cash,False,False,False,False,False,0.61,True,,,1.2938,103.9153,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 5.15 - Food Republic
345bc3d5-9925-49c0-a789-c535c0812cff,3613,REFD0F2923090,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-02 11:02:00,2026-05-02,+08:00,2026-05-02,2026,2026-05,2026-W18,Saturday,True,11,morning,8.49,SGD,debit,58045.4,FOOD_OUT,drink,Kopitiam,5814,cash,cash,False,False,False,False,False,0.67,True,,,1.28147,103.85801,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 8.49 - Kopitiam
aad9ad9e-0b28-498b-ae2c-0dfe7c71c2d8,3614,REF277E082B40,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-02 11:33:00,2026-05-02,+08:00,2026-05-02,2026,2026-05,2026-W18,Saturday,True,11,morning,3.79,SGD,debit,58041.61,VEHICLE_MAINT,wash,SGCarMart Workshop,7523,qr_pay,qr,False,False,False,True,False,0.76,False,,,1.33059,103.80969,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 3.79 paid to SGCarMart Workshop
1d2aaab0-673a-436c-a5c6-ed3e628659a9,3615,REFDA6DC253A5,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-02 12:00:00,2026-05-02,+08:00,2026-05-02,2026,2026-05,2026-W18,Saturday,True,12,afternoon,68.78,SGD,debit,57972.83,FOOD_HOUSE,groceries,FairPrice,5411,debit_card,card,False,False,False,True,False,0.92,False,,,1.32221,103.91504,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 68.78 - FairPrice
568a57ac-bef1-4e3b-9c52-78ebcd975ad1,3616,REF06BC6BC8B2,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-03 16:52:00,2026-05-03,+08:00,2026-05-03,2026,2026-05,2026-W18,Sunday,True,16,afternoon,31.03,SGD,debit,57941.8,DISCRETIONARY,treats,Lazada,5999,qr_pay,qr,False,False,False,False,True,0.78,False,,,1.30982,103.8837,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 31.03 paid to Lazada
6992d7ee-2bcb-4b38-9e81-7f38901c6b95,3617,REF02A243681F,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-04 22:00:00,2026-05-04,+08:00,2026-05-04,2026,2026-05,2026-W19,Monday,False,22,night,102.42,SGD,credit,58044.22,INCOME_GRAB,ride,Grab,4121,grab_payout,platform,False,True,False,False,False,0.85,False,,,1.35369,103.80243,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 102.42 received from Grab
a94c8e15-4606-41ca-95a6-a37382d153e8,3618,REFB2FC7A614C,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-04 22:01:00,2026-05-04,+08:00,2026-05-04,2026,2026-05,2026-W19,Monday,False,22,night,102.42,SGD,credit,58146.64,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.77,False,,,1.34979,103.87814,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 102.42 received from Grab
b0d4cdb9-6b2d-47a6-a4bf-107d56c0bc60,3619,REF3C23F799C4,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-04 22:05:00,2026-05-04,+08:00,2026-05-04,2026,2026-05,2026-W19,Monday,False,22,night,40.97,SGD,debit,58105.67,PLATFORM_DEDUCT,commission,Grab Platform Fee,4121,grab_payout,platform,False,False,False,False,False,0.95,False,,,1.32454,103.89253,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 40.97 - Grab Platform Fee
2ee5df42-f6c8-4b49-8cd8-88c1a678c28e,3620,REF5A1E6C086A,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-04 12:55:00,2026-05-04,+08:00,2026-05-04,2026,2026-05,2026-W19,Monday,False,12,afternoon,8.63,SGD,debit,58097.04,FOOD_OUT,dinner,Food Republic,5814,ewallet,wallet,False,False,False,False,False,0.87,False,,,1.35826,103.85832,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 8.63 paid to Food Republic
57ce9534-5755-453d-856e-5c0887f66a66,3621,REF3C2CC3FDDB,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-04 21:14:00,2026-05-04,+08:00,2026-05-04,2026,2026-05,2026-W19,Monday,False,21,night,2.75,SGD,debit,58094.29,TELECOM,data_topup,M1,4814,ewallet,wallet,False,False,False,True,False,0.95,False,,,1.32905,103.8914,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 2.75 paid to M1
4dd06d9f-e39e-4563-a9dc-97e5c9a709b3,3622,REFE00BD1C9E6,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-05 22:00:00,2026-05-05,+08:00,2026-05-05,2026,2026-05,2026-W19,Tuesday,False,22,night,155.41,SGD,credit,58249.7,INCOME_GRAB,ride,Grab,4121,grab_payout,platform,False,True,False,False,False,0.75,False,,,1.36,103.91793,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 155.41 received from Grab
7b16f479-5110-4f54-a8ed-3891fe6a492a,3623,REFA93922DEDE,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-05 22:01:00,2026-05-05,+08:00,2026-05-05,2026,2026-05,2026-W19,Tuesday,False,22,night,155.41,SGD,credit,58405.11,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.75,False,,,1.28562,103.87795,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 155.41 received from Grab
f46c1398-d977-4618-8256-1da2629024e5,3624,REF108656EB2E,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-05 22:05:00,2026-05-05,+08:00,2026-05-05,2026,2026-05,2026-W19,Tuesday,False,22,night,62.17,SGD,debit,58342.94,PLATFORM_DEDUCT,commission,Grab Platform Fee,4121,grab_payout,platform,False,False,False,False,False,0.79,False,,,1.34952,103.86846,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 62.17 - Grab Platform Fee
0bd73dc8-d1df-4315-85c9-e4c176832da2,3625,REF67D3C15CDC,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-05 22:06:00,2026-05-05,+08:00,2026-05-05,2026,2026-05,2026-W19,Tuesday,False,22,night,19.07,SGD,credit,58362.01,INCOME_GRAB,incentive,Grab Incentive,4121,grab_payout,platform,False,True,False,False,False,0.88,False,,,1.25455,103.88566,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 19.07 received from Grab
a42eccd0-362b-4224-8cbe-59fa0ad83a53,3626,REF3331E43E5E,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-05 11:02:00,2026-05-05,+08:00,2026-05-05,2026,2026-05,2026-W19,Tuesday,False,11,morning,15.64,SGD,debit,58346.37,VEHICLE_FUEL,petrol,Sinopec,5541,cash,cash,False,False,False,True,False,0.48,True,,,1.27222,103.85055,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 15.64 - Sinopec
12c5e25c-bfd9-4054-8506-26b08ca764c8,3627,REF469D808F5F,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-05 21:47:00,2026-05-05,+08:00,2026-05-05,2026,2026-05,2026-W19,Tuesday,False,21,night,8.05,SGD,debit,58338.32,FOOD_OUT,dinner,Old Chang Kee,5814,cash,cash,False,False,False,False,False,0.68,True,,,1.2967,103.88237,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 8.05 - Old Chang Kee
66c2cc84-0f07-4069-bba2-525a77524874,3628,REFAFB422F055,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-05 18:15:00,2026-05-05,+08:00,2026-05-05,2026,2026-05,2026-W19,Tuesday,False,18,evening,8.6,SGD,debit,58329.72,FOOD_OUT,drink,Hawker Centre,5814,ewallet,wallet,False,False,False,False,False,0.72,False,,,1.337,103.85309,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 8.60 paid to Hawker Centre
016eee10-ec5b-44ae-97de-49595bc2bbe5,3629,REF55F12A5496,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-05 09:34:00,2026-05-05,+08:00,2026-05-05,2026,2026-05,2026-W19,Tuesday,False,9,morning,43.55,SGD,debit,58286.17,TELECOM,telecom_bill,Circles.Life,4814,auto_debit,direct_debit,True,False,False,True,False,0.96,False,,,1.25299,103.80875,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 43.55 - Circles.Life
f406d7a3-7283-4d85-a8b1-20e45023e747,3630,REF03BC12508F,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-06 22:00:00,2026-05-06,+08:00,2026-05-06,2026,2026-05,2026-W19,Wednesday,False,22,night,154.82,SGD,credit,58440.99,INCOME_GRAB,ride,Grab,4121,grab_payout,platform,False,True,False,False,False,0.75,False,,,1.32388,103.90215,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 154.82 received from Grab
1559baed-7f21-4df0-9927-66a0b4a5bc9c,3631,REFC8B63F4473,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-06 22:01:00,2026-05-06,+08:00,2026-05-06,2026,2026-05,2026-W19,Wednesday,False,22,night,154.82,SGD,credit,58595.81,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.83,False,,,1.28058,103.89561,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 154.82 received from Grab
01b5b99f-cdf9-440e-8eb9-086291ebfc87,3632,REF0A342EFCC4,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-06 22:05:00,2026-05-06,+08:00,2026-05-06,2026,2026-05,2026-W19,Wednesday,False,22,night,61.93,SGD,debit,58533.88,PLATFORM_DEDUCT,commission,Grab Platform Fee,4121,grab_payout,platform,False,False,False,False,False,0.98,False,,,1.32373,103.8301,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 61.93 - Grab Platform Fee
0f61379e-f87b-47f3-8be0-6c6a42d878c5,3633,REFE1BA4226F0,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-06 19:28:00,2026-05-06,+08:00,2026-05-06,2026,2026-05,2026-W19,Wednesday,False,19,evening,6.3,SGD,debit,58527.58,FOOD_OUT,coffee,Old Chang Kee,5814,qr_pay,qr,False,False,False,False,False,0.72,False,,,1.32776,103.80109,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 6.30 paid to Old Chang Kee
881d1d17-36d4-4d3f-8383-3a20962feb1b,3634,REF6B89C4A5A7,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-06 21:31:00,2026-05-06,+08:00,2026-05-06,2026,2026-05,2026-W19,Wednesday,False,21,night,5.55,SGD,debit,58522.03,FOOD_OUT,coffee,Food Republic,5814,ewallet,wallet,False,False,False,False,False,0.84,False,,,1.29729,103.86857,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 5.55 paid to Food Republic
9ec2b3ea-55e2-4e97-9939-6fd2d6ddf97d,3635,REF1567246351,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-07 22:00:00,2026-05-07,+08:00,2026-05-07,2026,2026-05,2026-W19,Thursday,False,22,night,125.83,SGD,credit,58647.86,INCOME_GRAB,ride,Grab,4121,grab_payout,platform,False,True,False,False,False,0.72,False,,,1.29407,103.80461,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 125.83 received from Grab
e0d99a5d-d1be-43a3-9ffe-8019bdb6ea8c,3636,REFDC319B652E,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-07 22:01:00,2026-05-07,+08:00,2026-05-07,2026,2026-05,2026-W19,Thursday,False,22,night,125.83,SGD,credit,58773.69,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.96,False,,,1.24797,103.89014,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 125.83 received from Grab
1a24e8c8-6f05-45e4-b551-951448908a15,3637,REF572B1E09BF,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-07 22:05:00,2026-05-07,+08:00,2026-05-07,2026,2026-05,2026-W19,Thursday,False,22,night,50.33,SGD,debit,58723.36,PLATFORM_DEDUCT,commission,Grab Platform Fee,4121,grab_payout,platform,False,False,False,False,False,0.78,False,,,1.33943,103.88623,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 50.33 - Grab Platform Fee
421d8d38-c67d-4d71-bc22-228f0e009d31,3638,REFB9EB3CA070,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-07 11:16:00,2026-05-07,+08:00,2026-05-07,2026,2026-05,2026-W19,Thursday,False,11,morning,11.82,SGD,debit,58711.54,VEHICLE_FUEL,petrol,Caltex,5541,qr_pay,qr,False,False,False,True,False,0.73,False,,,1.34829,103.87418,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 11.82 paid to Caltex
143dc35e-7abe-4bb5-8b9e-e648b2f2643b,3639,REFF1CD78E02E,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-07 14:23:00,2026-05-07,+08:00,2026-05-07,2026,2026-05,2026-W19,Thursday,False,14,afternoon,5.21,SGD,debit,58706.33,FOOD_OUT,drink,Food Republic,5814,qr_pay,qr,False,False,False,False,False,0.88,False,,,1.26297,103.83333,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 5.21 paid to Food Republic
3c7e6d5d-fab7-4b5d-86eb-19ff3666811a,3640,REF7078A860D2,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-07 14:01:00,2026-05-07,+08:00,2026-05-07,2026,2026-05,2026-W19,Thursday,False,14,afternoon,5.93,SGD,debit,58700.4,VEHICLE_MAINT,toll,ERP Gantry,7523,cash,cash,False,False,False,True,False,0.66,True,,,1.30555,103.83718,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 5.93 - ERP Gantry
6d21d0c8-298b-4c49-8d34-d59af7c7e08b,3641,REF02C46036FE,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-07 10:00:00,2026-05-07,+08:00,2026-05-07,2026,2026-05,2026-W19,Thursday,False,10,morning,7.16,SGD,debit,58693.24,RELIGIOUS_GIVING,monthly,Temple Offering,8661,qr_pay,qr,False,False,False,False,False,0.86,False,,,1.29925,103.83523,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 7.16 paid to Temple Offering
eedad75e-29ed-4de1-b6ee-2a82ddd0c6b3,3642,REF6562211715,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-08 22:00:00,2026-05-08,+08:00,2026-05-08,2026,2026-05,2026-W19,Friday,False,22,night,158.76,SGD,credit,58852.0,INCOME_GRAB,ride,Grab,4121,grab_payout,platform,False,True,False,False,False,0.9,False,,,1.34221,103.85735,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 158.76 received from Grab
233f59ac-e743-4c42-8f93-eb722a39edef,3643,REFDB9D11604F,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-08 22:01:00,2026-05-08,+08:00,2026-05-08,2026,2026-05,2026-W19,Friday,False,22,night,158.76,SGD,credit,59010.76,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.75,False,,,1.32473,103.82137,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 158.76 received from Grab
763755e8-4783-4d8f-8e32-ab13b60f0d57,3644,REFC6842EEFD6,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-08 22:05:00,2026-05-08,+08:00,2026-05-08,2026,2026-05,2026-W19,Friday,False,22,night,63.5,SGD,debit,58947.26,PLATFORM_DEDUCT,commission,Grab Platform Fee,4121,grab_payout,platform,False,False,False,False,False,0.84,False,,,1.33568,103.87587,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 63.50 - Grab Platform Fee
a6b87d8e-0757-42df-ab9d-f868baeec278,3645,REF53A4DDC4D0,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-08 11:08:00,2026-05-08,+08:00,2026-05-08,2026,2026-05,2026-W19,Friday,False,11,morning,20.37,SGD,debit,58926.89,VEHICLE_FUEL,petrol,SPC,5541,qr_pay,qr,False,False,False,True,False,0.75,False,,,1.33264,103.88836,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 20.37 paid to SPC
21426892-e310-42b6-a29e-62d605e54ef1,3646,REFAA238A5414,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-08 18:30:00,2026-05-08,+08:00,2026-05-08,2026,2026-05,2026-W19,Friday,False,18,evening,7.03,SGD,debit,58919.86,FOOD_OUT,snack,Kopitiam,5814,ewallet,wallet,False,False,False,False,False,0.74,False,,,1.28636,103.89611,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 7.03 paid to Kopitiam
2f463a71-d8ec-45fa-9cff-b54818c31350,3647,REFDDD3B8D6DA,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-08 18:16:00,2026-05-08,+08:00,2026-05-08,2026,2026-05,2026-W19,Friday,False,18,evening,3.2,SGD,debit,58916.66,VEHICLE_MAINT,parking,SGCarMart Workshop,7523,ewallet,wallet,False,False,False,True,False,0.79,False,,,1.25554,103.91555,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 3.20 paid to SGCarMart Workshop
1b7e0581-d7de-4ba4-8ef1-909ff31b4257,3648,REF37AE7EF86D,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-08 12:55:00,2026-05-08,+08:00,2026-05-08,2026,2026-05,2026-W19,Friday,False,12,afternoon,95.47,SGD,debit,58821.19,REMITTANCE,family_send,Transfer to Family,4829,bank_transfer,transfer,False,False,False,False,False,0.84,False,,,1.30714,103.91369,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 95.47 - Transfer to Family
18baa4b7-9014-4cf2-a0a6-5dc36fe3fc5b,3649,REFDC12DBA585,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-08 09:52:00,2026-05-08,+08:00,2026-05-08,2026,2026-05,2026-W19,Friday,False,9,morning,112.19,SGD,debit,58709.0,FAMILY_DEPENDENTS,school_fee,Childcare Fee,8211,transfer,other,False,False,False,False,False,0.8,False,,,1.26933,103.90257,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 112.19 - Childcare Fee
454783c3-77e6-433b-93e6-2935e91ddec6,3650,REF1F5A14774F,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-08 22:30:00,2026-05-08,+08:00,2026-05-08,2026,2026-05,2026-W19,Friday,False,22,night,31.29,SGD,debit,58677.71,MOVEMENTS_INTERNAL,pool_topup,Saver Pool - Savings Pocket,6536,bank_transfer,transfer,False,False,True,False,False,0.76,False,,,1.32408,103.80384,Android 13,5.5.6,True,settled,0.74,internal transfer - not a spend,DBS: SGD 31.29 - Saver Pool - Savings Pocket
c3b4db37-881e-4863-81de-62dcd905372e,3651,REFA8C399C654,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-09 22:00:00,2026-05-09,+08:00,2026-05-09,2026,2026-05,2026-W19,Saturday,True,22,night,173.38,SGD,credit,58851.09,INCOME_GRAB,ride,Grab,4121,grab_payout,platform,False,True,False,False,False,0.87,False,,,1.26317,103.81681,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 173.38 received from Grab
bad5380c-df4a-4858-9816-92133fb47fa5,3652,REF22AF0647B6,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-09 22:01:00,2026-05-09,+08:00,2026-05-09,2026,2026-05,2026-W19,Saturday,True,22,night,173.38,SGD,credit,59024.47,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.78,False,,,1.27503,103.82223,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 173.38 received from Grab
6db3040b-81eb-4f5f-a313-9a05d8f96eb0,3653,REF8DA2BD4E90,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-09 22:05:00,2026-05-09,+08:00,2026-05-09,2026,2026-05,2026-W19,Saturday,True,22,night,69.35,SGD,debit,58955.12,PLATFORM_DEDUCT,commission,Grab Platform Fee,4121,grab_payout,platform,False,False,False,False,False,0.94,False,,,1.24386,103.89567,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 69.35 - Grab Platform Fee
4de24bb8-6ed1-4ca2-a522-b7cd2f4d7125,3654,REF2E52478920,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-09 22:06:00,2026-05-09,+08:00,2026-05-09,2026,2026-05,2026-W19,Saturday,True,22,night,14.77,SGD,credit,58969.89,INCOME_GRAB,incentive,Grab Incentive,4121,grab_payout,platform,False,True,False,False,False,0.96,False,,,1.25997,103.88839,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 14.77 received from Grab
e66e3444-7bc3-411e-84f9-81f4cb016e7f,3655,REF89F2128190,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-09 11:26:00,2026-05-09,+08:00,2026-05-09,2026,2026-05,2026-W19,Saturday,True,11,morning,11.2,SGD,debit,58958.69,VEHICLE_FUEL,cng,SPC,5541,cash,cash,False,False,False,True,False,0.5,True,,,1.30484,103.86025,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 11.20 - SPC
f169f8de-9542-43b6-ae0b-42721c1d9d1d,3656,REF1D911FD921,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-09 17:45:00,2026-05-09,+08:00,2026-05-09,2026,2026-05,2026-W19,Saturday,True,17,evening,10.17,SGD,debit,58948.52,FOOD_OUT,lunch,Old Chang Kee,5814,cash,cash,False,False,False,False,False,0.45,True,,,1.29942,103.90403,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 10.17 - Old Chang Kee
22c0ceaf-4703-41a3-b778-84b209ef33a8,3657,REF429964023C,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-09 09:41:00,2026-05-09,+08:00,2026-05-09,2026,2026-05,2026-W19,Saturday,True,9,morning,4.86,SGD,debit,58943.66,FOOD_OUT,lunch,Food Republic,5814,ewallet,wallet,False,False,False,False,False,0.76,False,,,1.30172,103.90524,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 4.86 paid to Food Republic
e8ea5e5c-ad99-498c-ad0d-48f4bd16edbd,3658,REFCCC3BF24BE,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-09 12:08:00,2026-05-09,+08:00,2026-05-09,2026,2026-05,2026-W19,Saturday,True,12,afternoon,75.1,SGD,debit,58868.56,FOOD_HOUSE,groceries,Giant,5411,qr_pay,qr,False,False,False,True,False,0.98,False,,,1.26986,103.83623,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 75.10 paid to Giant
3a673c4a-0435-4887-988b-04d824ec519e,3659,REFEB58C11023,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-10 11:26:00,2026-05-10,+08:00,2026-05-10,2026,2026-05,2026-W19,Sunday,True,11,morning,20.56,SGD,debit,58848.0,DISCRETIONARY,treats,Cinema,5999,qr_pay,qr,False,False,False,False,True,0.98,False,,,1.24304,103.90793,Android 13,5.5.6,True,settled,0.74,,GrabPay: SGD 20.56 paid to Cinema
a6d663bf-e2ce-4cda-bb31-e9136dbb1d1a,3660,REF3D81366980,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-10 09:49:00,2026-05-10,+08:00,2026-05-10,2026,2026-05,2026-W19,Sunday,True,9,morning,110.4,SGD,debit,58737.6,VEHICLE_MAINT,vehicle_insurance,Wilson Carpark,7523,auto_debit,direct_debit,True,False,False,True,False,0.77,False,,,1.35292,103.8937,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 110.40 - Wilson Carpark
a57b174a-8fb1-4ef4-bd02-54497994280b,3661,REFF64B7DA691,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-11 22:00:00,2026-05-11,+08:00,2026-05-11,2026,2026-05,2026-W20,Monday,False,22,night,140.82,SGD,credit,58878.42,INCOME_GRAB,ride,Grab,4121,grab_payout,platform,False,True,False,False,False,0.97,False,,,1.31509,103.8057,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 140.82 received from Grab
62deb94a-13fb-4f7c-aa7b-79508240a0ff,3662,REFC76EB79887,drv_kumar_sg_12,Kumar Raj,grower,H,SG,Singapore,Singapore,2026-05-11 22:01:00,2026-05-11,+08:00,2026-05-11,2026,2026-05,2026-W20,Monday,False,22,night,140.82,SGD,credit,59019.24,INCOME_GRAB,food,Grab,4121,grab_payout,platform,False,True,False,False,False,0.91,False,,,1.30449,103.83536,Android 13,5.5.6,True,settled,0.74,,DBS: SGD 140.82 received from Grab
